reporting country	age	employment status	sex	time	WORK02: Employment and unemployment
Denmark	15-19 years	Total number of persons in age group	Men	2013	183400.0
Denmark	15-19 years	Total number of persons in age group	Men	2014	182100.0
Denmark	15-19 years	Total number of persons in age group	Men	2015	180500.0
Denmark	15-19 years	Total number of persons in age group	Men	2016	179500.0
Denmark	15-19 years	Total number of persons in age group	Men	2017	178100.0
Denmark	15-19 years	Total number of persons in age group	Men	2018	176800.0
Denmark	15-19 years	Total number of persons in age group	Men	2019	176000.0
Denmark	15-19 years	Total number of persons in age group	Men	2020	175100.0
Denmark	15-19 years	Total number of persons in age group	Men	2021	175200.0
Denmark	15-19 years	Total number of persons in age group	Women	2013	174100.0
Denmark	15-19 years	Total number of persons in age group	Women	2014	172800.0
Denmark	15-19 years	Total number of persons in age group	Women	2015	171400.0
Denmark	15-19 years	Total number of persons in age group	Women	2016	170700.0
Denmark	15-19 years	Total number of persons in age group	Women	2017	169500.0
Denmark	15-19 years	Total number of persons in age group	Women	2018	168400.0
Denmark	15-19 years	Total number of persons in age group	Women	2019	167900.0
Denmark	15-19 years	Total number of persons in age group	Women	2020	167300.0
Denmark	15-19 years	Total number of persons in age group	Women	2021	167400.0
Denmark	15-19 years	Employed, number of persons	Total	2013	130700.0
Denmark	15-19 years	Employed, number of persons	Total	2014	130000.0
Denmark	15-19 years	Employed, number of persons	Total	2015	134600.0
Denmark	15-19 years	Employed, number of persons	Total	2016	140800.0
Denmark	15-19 years	Employed, number of persons	Total	2017	138100.0
Denmark	15-19 years	Employed, number of persons	Total	2018	138600.0
Denmark	15-19 years	Employed, number of persons	Total	2019	142200.0
Denmark	15-19 years	Employed, number of persons	Total	2020	135200.0
Denmark	15-19 years	Employed, number of persons	Total	2021	133700.0
Denmark	15-19 years	Employed, number of persons	Men	2013	61500.0
Denmark	15-19 years	Employed, number of persons	Men	2014	62200.0
Denmark	15-19 years	Employed, number of persons	Men	2015	64100.0
Denmark	15-19 years	Employed, number of persons	Men	2016	68200.0
Denmark	15-19 years	Employed, number of persons	Men	2017	66300.0
Denmark	15-19 years	Employed, number of persons	Men	2018	65300.0
Denmark	15-19 years	Employed, number of persons	Men	2019	67800.0
Denmark	15-19 years	Employed, number of persons	Men	2020	66000.0
Denmark	15-19 years	Employed, number of persons	Men	2021	65700.0
Denmark	15-19 years	Employed, number of persons	Women	2013	69200.0
Denmark	15-19 years	Employed, number of persons	Women	2014	67800.0
Denmark	15-19 years	Employed, number of persons	Women	2015	70400.0
Denmark	15-19 years	Employed, number of persons	Women	2016	72600.0
Denmark	15-19 years	Employed, number of persons	Women	2017	71800.0
Denmark	15-19 years	Employed, number of persons	Women	2018	73200.0
Denmark	15-19 years	Employed, number of persons	Women	2019	74400.0
Denmark	15-19 years	Employed, number of persons	Women	2020	69200.0
Denmark	15-19 years	Employed, number of persons	Women	2021	68000.0
Denmark	15-19 years	Unemployed, number of persons	Total	2013	31200.0
Denmark	15-19 years	Unemployed, number of persons	Total	2014	28000.0
Denmark	15-19 years	Unemployed, number of persons	Total	2015	22600.0
Denmark	15-19 years	Unemployed, number of persons	Total	2016	25900.0
Denmark	15-19 years	Unemployed, number of persons	Total	2017	27800.0
Denmark	15-19 years	Unemployed, number of persons	Total	2018	22400.0
Denmark	15-19 years	Unemployed, number of persons	Total	2019	20800.0
Denmark	15-19 years	Unemployed, number of persons	Total	2020	24500.0
Denmark	15-19 years	Unemployed, number of persons	Total	2021	20800.0
Denmark	15-19 years	Unemployed, number of persons	Men	2013	16900.0
Denmark	15-19 years	Unemployed, number of persons	Men	2014	15900.0
Denmark	15-19 years	Unemployed, number of persons	Men	2015	12500.0
Denmark	15-19 years	Unemployed, number of persons	Men	2016	14200.0
Denmark	15-19 years	Unemployed, number of persons	Men	2017	14900.0
Denmark	15-19 years	Unemployed, number of persons	Men	2018	12800.0
Denmark	15-19 years	Unemployed, number of persons	Men	2019	10400.0
Denmark	15-19 years	Unemployed, number of persons	Men	2020	13000.0
Denmark	15-19 years	Unemployed, number of persons	Men	2021	10900.0
Denmark	15-19 years	Unemployed, number of persons	Women	2013	14200.0
Denmark	15-19 years	Unemployed, number of persons	Women	2014	12200.0
Denmark	15-19 years	Unemployed, number of persons	Women	2015	10100.0
Denmark	15-19 years	Unemployed, number of persons	Women	2016	11700.0
Denmark	15-19 years	Unemployed, number of persons	Women	2017	12900.0
Denmark	15-19 years	Unemployed, number of persons	Women	2018	9600.0
Denmark	15-19 years	Unemployed, number of persons	Women	2019	10400.0
Denmark	15-19 years	Unemployed, number of persons	Women	2020	11500.0
Denmark	15-19 years	Unemployed, number of persons	Women	2021	10000.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2013	195600.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2014	196800.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2015	194700.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2016	183500.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2017	181800.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2018	184200.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2019	180800.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2020	182700.0
Denmark	15-19 years	Not in the labour force, number of persons	Total	2021	188100.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2013	105000.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2014	104000.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2015	103900.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2016	97100.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2017	96900.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2018	98700.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2019	97800.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2020	96100.0
Denmark	15-19 years	Not in the labour force, number of persons	Men	2021	98600.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2013	90700.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2014	92800.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2015	90900.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2016	86400.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2017	84800.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2018	85600.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2019	83100.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2020	86600.0
Denmark	15-19 years	Not in the labour force, number of persons	Women	2021	89400.0
Denmark	15-19 years	Labour force, number of persons	Total	2013	161900.0
Denmark	15-19 years	Labour force, number of persons	Total	2014	158000.0
Denmark	15-19 years	Labour force, number of persons	Total	2015	157200.0
Denmark	15-19 years	Labour force, number of persons	Total	2016	166700.0
Denmark	15-19 years	Labour force, number of persons	Total	2017	165900.0
Denmark	15-19 years	Labour force, number of persons	Total	2018	161000.0
Denmark	15-19 years	Labour force, number of persons	Total	2019	163000.0
Denmark	15-19 years	Labour force, number of persons	Total	2020	159700.0
Denmark	15-19 years	Labour force, number of persons	Total	2021	154500.0
Denmark	15-19 years	Labour force, number of persons	Men	2013	78400.0
Denmark	15-19 years	Labour force, number of persons	Men	2014	78100.0
Denmark	15-19 years	Labour force, number of persons	Men	2015	76600.0
Denmark	15-19 years	Labour force, number of persons	Men	2016	82400.0
Denmark	15-19 years	Labour force, number of persons	Men	2017	81200.0
Denmark	15-19 years	Labour force, number of persons	Men	2018	78100.0
Denmark	15-19 years	Labour force, number of persons	Men	2019	78200.0
Denmark	15-19 years	Labour force, number of persons	Men	2020	79000.0
Denmark	15-19 years	Labour force, number of persons	Men	2021	76600.0
Denmark	15-19 years	Labour force, number of persons	Women	2013	83400.0
Denmark	15-19 years	Labour force, number of persons	Women	2014	80000.0
Denmark	15-19 years	Labour force, number of persons	Women	2015	80500.0
Denmark	15-19 years	Labour force, number of persons	Women	2016	84300.0
Denmark	15-19 years	Labour force, number of persons	Women	2017	84700.0
Denmark	15-19 years	Labour force, number of persons	Women	2018	82800.0
Denmark	15-19 years	Labour force, number of persons	Women	2019	84800.0
Denmark	15-19 years	Labour force, number of persons	Women	2020	80700.0
Denmark	15-19 years	Labour force, number of persons	Women	2021	78000.0
Denmark	15-19 years	Unemployment rate, %	Total	2013	19.3
Denmark	15-19 years	Unemployment rate, %	Total	2014	17.7
Denmark	15-19 years	Unemployment rate, %	Total	2015	14.4
Denmark	15-19 years	Unemployment rate, %	Total	2016	15.5
Denmark	15-19 years	Unemployment rate, %	Total	2017	16.8
Denmark	15-19 years	Unemployment rate, %	Total	2018	13.9
Denmark	15-19 years	Unemployment rate, %	Total	2019	12.8
Denmark	15-19 years	Unemployment rate, %	Total	2020	15.3
Denmark	15-19 years	Unemployment rate, %	Total	2021	13.5
Denmark	15-19 years	Unemployment rate, %	Men	2013	21.6
Denmark	15-19 years	Unemployment rate, %	Men	2014	20.4
Denmark	15-19 years	Unemployment rate, %	Men	2015	16.3
Denmark	15-19 years	Unemployment rate, %	Men	2016	17.2
Denmark	15-19 years	Unemployment rate, %	Men	2017	18.3
Denmark	15-19 years	Unemployment rate, %	Men	2018	16.4
Denmark	15-19 years	Unemployment rate, %	Men	2019	13.3
Denmark	15-19 years	Unemployment rate, %	Men	2020	16.5
Denmark	15-19 years	Unemployment rate, %	Men	2021	14.2
Denmark	15-19 years	Unemployment rate, %	Women	2013	17.0
Denmark	15-19 years	Unemployment rate, %	Women	2014	15.2
Denmark	15-19 years	Unemployment rate, %	Women	2015	12.5
Denmark	15-19 years	Unemployment rate, %	Women	2016	13.9
Denmark	15-19 years	Unemployment rate, %	Women	2017	15.2
Denmark	15-19 years	Unemployment rate, %	Women	2018	11.6
Denmark	15-19 years	Unemployment rate, %	Women	2019	12.3
Denmark	15-19 years	Unemployment rate, %	Women	2020	14.3
Denmark	15-19 years	Unemployment rate, %	Women	2021	12.8
Denmark	15-19 years	Employment rate, %	Total	2013	36.6
Denmark	15-19 years	Employment rate, %	Total	2014	36.6
Denmark	15-19 years	Employment rate, %	Total	2015	38.2
Denmark	15-19 years	Employment rate, %	Total	2016	40.2
Denmark	15-19 years	Employment rate, %	Total	2017	39.7
Denmark	15-19 years	Employment rate, %	Total	2018	40.2
Denmark	15-19 years	Employment rate, %	Total	2019	41.4
Denmark	15-19 years	Employment rate, %	Total	2020	39.5
Denmark	15-19 years	Employment rate, %	Total	2021	39.0
Denmark	15-19 years	Employment rate, %	Men	2013	33.5
Denmark	15-19 years	Employment rate, %	Men	2014	34.2
Denmark	15-19 years	Employment rate, %	Men	2015	35.5
Denmark	15-19 years	Employment rate, %	Men	2016	38.0
Denmark	15-19 years	Employment rate, %	Men	2017	37.2
Denmark	15-19 years	Employment rate, %	Men	2018	36.9
Denmark	15-19 years	Employment rate, %	Men	2019	38.5
Denmark	15-19 years	Employment rate, %	Men	2020	37.7
Denmark	15-19 years	Employment rate, %	Men	2021	37.5
Denmark	15-19 years	Employment rate, %	Women	2013	39.7
Denmark	15-19 years	Employment rate, %	Women	2014	39.2
Denmark	15-19 years	Employment rate, %	Women	2015	41.1
Denmark	15-19 years	Employment rate, %	Women	2016	42.5
Denmark	15-19 years	Employment rate, %	Women	2017	42.4
Denmark	15-19 years	Employment rate, %	Women	2018	43.5
Denmark	15-19 years	Employment rate, %	Women	2019	44.3
Denmark	15-19 years	Employment rate, %	Women	2020	41.4
Denmark	15-19 years	Employment rate, %	Women	2021	40.6
Denmark	20-24 years	Total number of persons in age group	Total	2013	364000.0
Denmark	20-24 years	Total number of persons in age group	Total	2014	372700.0
Denmark	20-24 years	Total number of persons in age group	Total	2015	381900.0
Denmark	20-24 years	Total number of persons in age group	Total	2016	389000.0
Denmark	20-24 years	Total number of persons in age group	Total	2017	391400.0
Denmark	20-24 years	Total number of persons in age group	Total	2018	390300.0
Denmark	20-24 years	Total number of persons in age group	Total	2019	385400.0
Denmark	20-24 years	Total number of persons in age group	Total	2020	378900.0
Denmark	20-24 years	Total number of persons in age group	Total	2021	375700.0
Denmark	20-24 years	Total number of persons in age group	Men	2013	185300.0
Denmark	20-24 years	Total number of persons in age group	Men	2014	189900.0
Denmark	20-24 years	Total number of persons in age group	Men	2015	194900.0
Denmark	20-24 years	Total number of persons in age group	Men	2016	198900.0
Denmark	20-24 years	Total number of persons in age group	Men	2017	200000.0
Denmark	20-24 years	Total number of persons in age group	Men	2018	199300.0
Denmark	20-24 years	Total number of persons in age group	Men	2019	196800.0
Denmark	20-24 years	Total number of persons in age group	Men	2020	193400.0
Denmark	20-24 years	Total number of persons in age group	Men	2021	191700.0
Denmark	20-24 years	Total number of persons in age group	Women	2013	178600.0
Denmark	20-24 years	Total number of persons in age group	Women	2014	182700.0
Denmark	20-24 years	Total number of persons in age group	Women	2015	187000.0
Denmark	20-24 years	Total number of persons in age group	Women	2016	190200.0
Denmark	20-24 years	Total number of persons in age group	Women	2017	191400.0
Denmark	20-24 years	Total number of persons in age group	Women	2018	191000.0
Denmark	20-24 years	Total number of persons in age group	Women	2019	188600.0
Denmark	20-24 years	Total number of persons in age group	Women	2020	185500.0
Denmark	20-24 years	Total number of persons in age group	Women	2021	184000.0
Denmark	20-24 years	Employed, number of persons	Total	2013	220800.0
Denmark	20-24 years	Employed, number of persons	Total	2014	228000.0
Denmark	20-24 years	Employed, number of persons	Total	2015	236600.0
Denmark	20-24 years	Employed, number of persons	Total	2016	239900.0
Denmark	20-24 years	Employed, number of persons	Total	2017	247800.0
Denmark	20-24 years	Employed, number of persons	Total	2018	251100.0
Denmark	20-24 years	Employed, number of persons	Total	2019	254000.0
Denmark	20-24 years	Employed, number of persons	Total	2020	243400.0
Denmark	20-24 years	Employed, number of persons	Total	2021	245200.0
Denmark	20-24 years	Employed, number of persons	Men	2013	112200.0
